DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,BP10,BP11,99.0
WEEKDAY,BP10,BP12,102.0
WEEKDAY,BP10,BP13,92.0
WEEKDAY,BP10,BP2,41.0
WEEKDAY,BP10,BP3,72.0
WEEKDAY,BP10,BP4,42.0
WEEKDAY,BP10,BP5,111.0
WEEKDAY,BP10,BP6,1226.0
WEEKDAY,BP10,BP7,72.0
WEEKDAY,BP10,BP8,258.0
WEEKDAY,BP10,BP9,83.0
WEEKDAY,BP10,CC11,1.0
WEEKDAY,BP10,CC24,2.0
WEEKDAY,BP10,CC27,1.0
WEEKDAY,BP10,CG2,1.0
WEEKDAY,BP10,DT11,1.0
WEEKDAY,BP10,EW12,1.0
WEEKDAY,BP10,EW13-NS25,1.0
WEEKDAY,BP10,EW14-NS26,1.0
WEEKDAY,BP10,EW15,2.0
WEEKDAY,BP10,EW16,1.0
WEEKDAY,BP10,EW17,4.0
WEEKDAY,BP10,EW18,5.0
WEEKDAY,BP10,EW19,6.0
WEEKDAY,BP10,EW20,8.0
WEEKDAY,BP10,EW21,9.0
WEEKDAY,BP10,EW22,21.0
WEEKDAY,BP10,EW23,32.0
WEEKDAY,BP10,EW24-NS1,258.0
WEEKDAY,BP10,EW25,4.0
WEEKDAY,BP10,EW26,23.0
WEEKDAY,BP10,EW27,53.0
WEEKDAY,BP10,EW28,15.0
WEEKDAY,BP10,EW29,37.0
WEEKDAY,BP10,EW30,10.0
WEEKDAY,BP10,EW31,3.0
WEEKDAY,BP10,EW32,8.0
WEEKDAY,BP10,EW33,4.0
WEEKDAY,BP10,EW8,1.0
WEEKDAY,BP10,NE1,1.0
WEEKDAY,BP10,NS10,18.0
WEEKDAY,BP10,NS11,18.0
WEEKDAY,BP10,NS13,15.0
WEEKDAY,BP10,NS14,10.0
WEEKDAY,BP10,NS15,23.0
WEEKDAY,BP10,NS16,13.0
WEEKDAY,BP10,NS17,2.0
WEEKDAY,BP10,NS18,1.0
WEEKDAY,BP10,NS19,2.0
WEEKDAY,BP10,NS2,45.0
WEEKDAY,BP10,NS20,2.0
WEEKDAY,BP10,NS3,28.0
WEEKDAY,BP10,NS4,269.0
WEEKDAY,BP10,NS5,46.0
WEEKDAY,BP10,NS7,34.0
WEEKDAY,BP10,NS8,8.0
WEEKDAY,BP10,NS9,37.0
WEEKDAY,BP11,BP10,51.0
WEEKDAY,BP11,BP12,53.0
WEEKDAY,BP11,BP13,73.0
WEEKDAY,BP11,BP2,46.0
WEEKDAY,BP11,BP3,60.0
WEEKDAY,BP11,BP4,46.0
WEEKDAY,BP11,BP5,110.0
WEEKDAY,BP11,BP6,1439.0
WEEKDAY,BP11,BP7,42.0
WEEKDAY,BP11,BP8,152.0
WEEKDAY,BP11,BP9,85.0
WEEKDAY,BP11,CC1-NE6-NS24,1.0
WEEKDAY,BP11,CC24,3.0
WEEKDAY,BP11,CE1,1.0
WEEKDAY,BP11,CG2,1.0
WEEKDAY,BP11,DT11,1.0
WEEKDAY,BP11,DT5,1.0
WEEKDAY,BP11,DT6,1.0
WEEKDAY,BP11,EW11,1.0
WEEKDAY,BP11,EW12,1.0
WEEKDAY,BP11,EW13-NS25,1.0
WEEKDAY,BP11,EW15,5.0
WEEKDAY,BP11,EW16,2.0
WEEKDAY,BP11,EW17,7.0
WEEKDAY,BP11,EW18,13.0
WEEKDAY,BP11,EW19,10.0
WEEKDAY,BP11,EW20,14.0
WEEKDAY,BP11,EW21,7.0
WEEKDAY,BP11,EW22,21.0
WEEKDAY,BP11,EW23,68.0
WEEKDAY,BP11,EW24-NS1,356.0
WEEKDAY,BP11,EW25,3.0
WEEKDAY,BP11,EW26,26.0
