DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,BP10,BP11,128
WEEKDAY,BP10,BP12,133
WEEKDAY,BP10,BP13,104
WEEKDAY,BP10,BP14,12
WEEKDAY,BP10,BP2,54
WEEKDAY,BP10,BP3,66
WEEKDAY,BP10,BP4,87
WEEKDAY,BP10,BP5,131
WEEKDAY,BP10,BP6,1435
WEEKDAY,BP10,BP7,130
WEEKDAY,BP10,BP8,538
WEEKDAY,BP10,BP9,265
WEEKDAY,BP10,CC1-NE6-NS24,0
WEEKDAY,BP10,CC10,0
WEEKDAY,BP10,CC11,0
WEEKDAY,BP10,CC12,0
WEEKDAY,BP10,CC14,0
WEEKDAY,BP10,CC16,0
WEEKDAY,BP10,CC17,0
WEEKDAY,BP10,CC19,0
WEEKDAY,BP10,CC2,0
WEEKDAY,BP10,CC21,0
WEEKDAY,BP10,CC23,1
WEEKDAY,BP10,CC24,2
WEEKDAY,BP10,CC25,1
WEEKDAY,BP10,CC26,0
WEEKDAY,BP10,CC27,0
WEEKDAY,BP10,CC28,0
WEEKDAY,BP10,CC3,0
WEEKDAY,BP10,CC4-DT15,0
WEEKDAY,BP10,CC5,0
WEEKDAY,BP10,CC7,0
WEEKDAY,BP10,CE1,0
WEEKDAY,BP10,CG1,0
WEEKDAY,BP10,CG2,1
WEEKDAY,BP10,DT1,0
WEEKDAY,BP10,DT10,0
WEEKDAY,BP10,DT11,1
WEEKDAY,BP10,DT13,0
WEEKDAY,BP10,DT17,0
WEEKDAY,BP10,DT18,0
WEEKDAY,BP10,DT20,0
WEEKDAY,BP10,DT29,0
WEEKDAY,BP10,DT3,0
WEEKDAY,BP10,DT31,0
WEEKDAY,BP10,DT32,0
WEEKDAY,BP10,DT34,0
WEEKDAY,BP10,DT5,1
WEEKDAY,BP10,DT6,0
WEEKDAY,BP10,DT7,0
WEEKDAY,BP10,DT8,0
WEEKDAY,BP10,EW1,0
WEEKDAY,BP10,EW10,0
WEEKDAY,BP10,EW11,1
WEEKDAY,BP10,EW12,1
WEEKDAY,BP10,EW13-NS25,1
WEEKDAY,BP10,EW14-NS26,1
WEEKDAY,BP10,EW15,2
WEEKDAY,BP10,EW16,2
WEEKDAY,BP10,EW17,7
WEEKDAY,BP10,EW18,6
WEEKDAY,BP10,EW19,6
WEEKDAY,BP10,EW2,0
WEEKDAY,BP10,EW20,11
WEEKDAY,BP10,EW21,6
WEEKDAY,BP10,EW22,44
WEEKDAY,BP10,EW23,37
WEEKDAY,BP10,EW24-NS1,268
WEEKDAY,BP10,EW25,7
WEEKDAY,BP10,EW26,20
WEEKDAY,BP10,EW27,61
WEEKDAY,BP10,EW28,21
WEEKDAY,BP10,EW29,38
WEEKDAY,BP10,EW3,0
WEEKDAY,BP10,EW30,6
WEEKDAY,BP10,EW31,5
WEEKDAY,BP10,EW32,4
WEEKDAY,BP10,EW33,4
WEEKDAY,BP10,EW4,0
WEEKDAY,BP10,EW5,0
WEEKDAY,BP10,EW6,0
WEEKDAY,BP10,EW7,0
