ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
BP10,SE5,0
BP10,SW8,0
BP11,BP10,154
BP11,BP12,86
BP11,BP13,94
BP11,BP2,73
BP11,BP3,82
BP11,BP4,106
BP11,BP5,153
BP11,BP6,1657
BP11,BP7,97
BP11,BP8,318
BP11,BP9,251
BP11,CC1-NE6-NS24,0
BP11,CC10,0
BP11,CC11,0
BP11,CC12,0
BP11,CC14,0
BP11,CC16,0
BP11,CC17,0
BP11,CC19,0
BP11,CC2,0
BP11,CC20,0
BP11,CC21,0
BP11,CC23,1
BP11,CC24,3
BP11,CC25,0
BP11,CC26,0
BP11,CC27,0
BP11,CC28,0
BP11,CC3,0
BP11,CC4-DT15,1
BP11,CC5,0
BP11,CC6,0
BP11,CC7,0
BP11,CC8,0
BP11,CE1,1
BP11,CG1,0
BP11,CG2,1
BP11,DT1,1
BP11,DT11,2
BP11,DT13,1
BP11,DT17,1
BP11,DT18,0
BP11,DT2,1
BP11,DT20,0
BP11,DT23,0
BP11,DT27,0
BP11,DT28,0
BP11,DT29,0
BP11,DT3,0
BP11,DT31,0
BP11,DT32,0
BP11,DT33,0
BP11,DT5,1
BP11,DT6,2
BP11,DT7,1
BP11,DT8,1
BP11,EW1,0
BP11,EW10,0
BP11,EW11,1
BP11,EW12,2
BP11,EW13-NS25,1
BP11,EW14-NS26,1
BP11,EW15,3
BP11,EW16,1
BP11,EW17,9
BP11,EW18,9
BP11,EW19,8
BP11,EW2,1
BP11,EW20,10
BP11,EW21,7
BP11,EW22,26
BP11,EW23,56
BP11,EW24-NS1,291
BP11,EW25,2
BP11,EW26,25
BP11,EW27,61
BP11,EW28,28
BP11,EW29,30
BP11,EW3,0
BP11,EW30,6
BP11,EW31,3
BP11,EW32,6
BP11,EW33,3
BP11,EW4,1
BP11,EW5,0
BP11,EW6,0
BP11,EW7,0
BP11,EW8,1
BP11,EW9,1
BP11,NE1,2
BP11,NE10,0
BP11,NE11,0
BP11,NE12,0
BP11,NE13,0
BP11,NE14,0
BP11,NE15,0
BP11,NE16-STC,0
BP11,NE17-PTC,0
BP11,NE4,0
BP11,NE5,0
BP11,NE7,1
BP11,NE8,0
BP11,NE9,0
BP11,NS10,27
BP11,NS11,23
BP11,NS13,30
BP11,NS14,8
BP11,NS15,33
BP11,NS16,16
BP11,NS17,2
BP11,NS18,1
BP11,NS19,2
BP11,NS2,51
BP11,NS20,0
BP11,NS21,0
BP11,NS22,1
BP11,NS23,1
BP11,NS27,0
BP11,NS28,0
BP11,NS3,41
BP11,NS4,353
BP11,NS5,61
BP11,NS7,33
BP11,NS8,14
BP11,NS9,51
BP11,PE2,0
BP11,PW5,0
BP11,SE1,0
BP11,SE4,0
BP11,SW1,0
BP11,SW6,0
BP12,BP10,161
BP12,BP11,79
BP12,BP13,59
BP12,BP2,76
BP12,BP3,102
BP12,BP4,82
BP12,BP5,117
BP12,BP6,1575
BP12,BP7,48
BP12,BP8,187
BP12,BP9,220
BP12,CC1-NE6-NS24,1
BP12,CC10,0
BP12,CC11,0
BP12,CC12,0
BP12,CC14,0
BP12,CC16,1
BP12,CC17,0
BP12,CC19,1
BP12,CC2,1
BP12,CC20,0
BP12,CC21,0
BP12,CC23,1
BP12,CC24,2
BP12,CC25,0
BP12,CC26,0
BP12,CC27,0
BP12,CC28,0
BP12,CC3,0
BP12,CC4-DT15,1
BP12,CC5,0
BP12,CC6,0
BP12,CE1,0
BP12,CG1,0
BP12,CG2,0
BP12,DT1,1
BP12,DT10,1
BP12,DT11,2
BP12,DT13,1
BP12,DT17,0
BP12,DT18,0
BP12,DT2,0
BP12,DT20,0
BP12,DT23,0
BP12,DT24,0
BP12,DT27,0
BP12,DT28,0
BP12,DT29,0
BP12,DT3,0
BP12,DT31,0
BP12,DT32,0
BP12,DT33,0
BP12,DT5,1
BP12,DT6,1
BP12,DT7,1
BP12,DT8,1
BP12,EW1,0
BP12,EW10,0
BP12,EW11,1
BP12,EW12,1
BP12,EW13-NS25,1
BP12,EW14-NS26,1
BP12,EW15,1
BP12,EW16,2
BP12,EW17,9
BP12,EW18,9
BP12,EW19,6
BP12,EW2,0
BP12,EW20,9
BP12,EW21,6
BP12,EW22,25
BP12,EW23,44
BP12,EW24-NS1,202
BP12,EW25,4
BP12,EW26,20
BP12,EW27,41
BP12,EW28,24
BP12,EW29,33
BP12,EW3,0
BP12,EW30,3
BP12,EW31,4
BP12,EW32,2
BP12,EW33,3
BP12,EW4,0
BP12,EW5,1
BP12,EW6,0
BP12,EW7,0
BP12,EW8,1
BP12,EW9,0
BP12,NE1,1
BP12,NE10,0
BP12,NE12,0
BP12,NE13,0
BP12,NE14,0
BP12,NE15,0
BP12,NE16-STC,0
BP12,NE17-PTC,0
BP12,NE4,1
BP12,NE5,0
BP12,NE7,1
BP12,NE8,0
BP12,NE9,0
BP12,NS10,22
BP12,NS11,30
BP12,NS13,24
BP12,NS14,10
BP12,NS15,23
BP12,NS16,14
BP12,NS17,2
BP12,NS18,1
BP12,NS19,1
BP12,NS2,35
BP12,NS20,1
BP12,NS21,0
BP12,NS22,0
BP12,NS23,0
BP12,NS27,0
BP12,NS28,0
BP12,NS3,32
BP12,NS4,289
BP12,NS5,57
BP12,NS7,28
BP12,NS8,12
BP12,NS9,50
BP12,PE7,0
BP12,PW1,0
BP12,SE1,0
BP12,SE3,0
BP12,SW5,0
BP12,SW6,0
BP13,BP10,130
BP13,BP11,106
BP13,BP12,63
BP13,BP2,53
BP13,BP3,55
BP13,BP4,55
BP13,BP5,32
BP13,BP6,604
BP13,BP7,14
BP13,BP8,57
BP13,BP9,173
BP13,CC1-NE6-NS24,0
BP13,CC10,0
BP13,CC11,0
BP13,CC14,0
BP13,CC16,0
BP13,CC17,0
BP13,CC19,0
BP13,CC2,0
BP13,CC20,0
BP13,CC21,0
BP13,CC23,0
BP13,CC24,1
BP13,CC26,0
BP13,CC27,0
BP13,CC28,0
BP13,CC3,0
BP13,CC4-DT15,0
BP13,CC5,0
BP13,CC6,0
BP13,CC8,0
BP13,CE1,0
BP13,CG1,0
BP13,CG2,0
BP13,DT1,0
BP13,DT10,0
BP13,DT11,1
BP13,DT13,0
BP13,DT17,0
BP13,DT18,0
BP13,DT2,0
BP13,DT21,0
BP13,DT23,0
BP13,DT28,0
BP13,DT3,0
BP13,DT30,0
BP13,DT31,0
BP13,DT32,0
BP13,DT33,0
BP13,DT5,0
BP13,DT6,1
BP13,DT7,0
BP13,DT8,1
BP13,EW1,0
BP13,EW10,0
BP13,EW11,0
BP13,EW12,1
BP13,EW13-NS25,1
BP13,EW14-NS26,0
BP13,EW15,2
BP13,EW16,1
BP13,EW17,7
BP13,EW18,8
BP13,EW19,8
BP13,EW2,0
BP13,EW20,6
BP13,EW21,3
BP13,EW22,20
BP13,EW23,29
BP13,EW24-NS1,187
BP13,EW25,1
BP13,EW26,7
BP13,EW27,31
BP13,EW28,14
BP13,EW29,15
BP13,EW3,0
BP13,EW30,2
BP13,EW31,3
BP13,EW32,6
BP13,EW33,1
BP13,EW4,0
BP13,EW5,0
BP13,EW6,0
BP13,EW7,0
BP13,EW8,1
BP13,EW9,0
BP13,NE1,1
BP13,NE10,0
BP13,NE12,0
BP13,NE15,0
BP13,NE16-STC,0
BP13,NE17-PTC,0
BP13,NE4,1
BP13,NE5,0
BP13,NE7,0
BP13,NE8,0
BP13,NE9,0
BP13,NS10,16
BP13,NS11,18
BP13,NS13,19
BP13,NS14,7
BP13,NS15,17
BP13,NS16,10
BP13,NS17,1
BP13,NS18,1
BP13,NS19,1
BP13,NS2,24
BP13,NS20,1
BP13,NS21,0
BP13,NS22,0
BP13,NS23,0
BP13,NS27,0
BP13,NS28,0
BP13,NS3,29
BP13,NS4,203
BP13,NS5,35
BP13,NS7,9
BP13,NS8,5
BP13,NS9,37
BP13,SE2,0
BP13,SW7,0
BP2,BP10,65
BP2,BP11,62
BP2,BP12,78
BP2,BP13,39
BP2,BP3,59
BP2,BP4,93
BP2,BP5,99
BP2,BP6,1499
BP2,BP7,44
BP2,BP8,112
BP2,BP9,99
BP2,CC1-NE6-NS24,2
BP2,CC10,2
BP2,CC11,2
BP2,CC12,0
BP2,CC14,1
BP2,CC16,1
BP2,CC17,1
BP2,CC19,1
BP2,CC2,1
BP2,CC20,1
BP2,CC21,3
BP2,CC23,16
BP2,CC24,24
BP2,CC25,3
BP2,CC26,7
BP2,CC27,5
BP2,CC28,1
BP2,CC3,0
BP2,CC4-DT15,3
BP2,CC5,0
BP2,CC6,0
BP2,CC7,0
BP2,CC8,0
BP2,CE1,1
BP2,CG1,1
BP2,CG2,3
BP2,DT1,0
BP2,DT10,1
BP2,DT11,9
BP2,DT13,3
BP2,DT17,3
BP2,DT18,2
BP2,DT2,0
BP2,DT20,0
BP2,DT21,0
BP2,DT23,0
BP2,DT24,0
BP2,DT25,0
BP2,DT27,1
BP2,DT28,0
BP2,DT29,1
BP2,DT3,0
BP2,DT30,0
BP2,DT31,0
BP2,DT32,0
BP2,DT33,0
BP2,DT34,0
BP2,DT5,3
BP2,DT6,1
BP2,DT7,2
BP2,DT8,1
BP2,EW1,2
BP2,EW10,1
BP2,EW11,4
BP2,EW12,7
BP2,EW13-NS25,10
BP2,EW14-NS26,17
BP2,EW15,34
BP2,EW16,18
BP2,EW17,17
BP2,EW18,17
BP2,EW19,13
BP2,EW2,2
BP2,EW20,27
BP2,EW21,32
BP2,EW22,39
BP2,EW23,72
BP2,EW24-NS1,217
BP2,EW25,8
BP2,EW26,25
BP2,EW27,37
BP2,EW28,17
BP2,EW29,27
BP2,EW3,1
BP2,EW30,4
BP2,EW31,5
BP2,EW32,4
BP2,EW33,5
BP2,EW4,4
BP2,EW5,3
BP2,EW6,1
BP2,EW7,3
BP2,EW8,4
BP2,EW9,2
BP2,NE1,19
BP2,NE10,0
BP2,NE11,0
BP2,NE12,3
BP2,NE13,0
BP2,NE14,0
BP2,NE15,0
BP2,NE16-STC,1
BP2,NE17-PTC,0
BP2,NE4,5
BP2,NE5,2
BP2,NE7,3
BP2,NE8,2
BP2,NE9,1
BP2,NS10,33
BP2,NS11,33
BP2,NS13,45
BP2,NS14,12
BP2,NS15,39
BP2,NS16,30
BP2,NS17,14
BP2,NS18,4
BP2,NS19,11
BP2,NS2,69
BP2,NS20,5
BP2,NS21,1
BP2,NS22,4
BP2,NS23,3
BP2,NS27,0
BP2,NS28,1
BP2,NS3,32
BP2,NS4,305
BP2,NS5,101
BP2,NS7,40
BP2,NS8,27
BP2,NS9,91
BP2,PE2,0
BP2,PE3,0
BP2,PE5,0
BP2,PW6,0
BP2,SE1,0
BP2,SW1,0
BP2,SW6,0
BP2,SW8,0
BP3,BP10,75
BP3,BP11,77
BP3,BP12,122
BP3,BP13,53
BP3,BP2,55
BP3,BP4,28
BP3,BP5,107
BP3,BP6,1591
BP3,BP7,45
BP3,BP8,111
BP3,BP9,79
BP3,CC1-NE6-NS24,1
BP3,CC10,1
BP3,CC11,2
BP3,CC12,0
BP3,CC14,1
BP3,CC16,2
BP3,CC17,0
BP3,CC19,1
BP3,CC2,1
BP3,CC20,0
BP3,CC21,2
BP3,CC23,17
BP3,CC24,20
BP3,CC25,2
BP3,CC26,5
BP3,CC27,7
BP3,CC28,1
BP3,CC3,0
BP3,CC4-DT15,1
BP3,CC5,0
BP3,CC6,0
BP3,CC7,0
BP3,CC8,0
BP3,CE1,1
BP3,CG1,0
BP3,CG2,4
BP3,DT1,0
BP3,DT10,0
BP3,DT11,3
BP3,DT13,1
BP3,DT17,1
BP3,DT18,0
BP3,DT2,0
BP3,DT20,0
BP3,DT21,0
BP3,DT22,0
BP3,DT23,0
BP3,DT24,0
BP3,DT27,0
BP3,DT28,0
BP3,DT29,1
BP3,DT3,0
BP3,DT30,0
BP3,DT31,0
BP3,DT32,0
BP3,DT33,0
BP3,DT5,2
BP3,DT6,1
BP3,DT7,1
BP3,DT8,1
BP3,EW1,2
BP3,EW10,2
BP3,EW11,3
BP3,EW12,6
BP3,EW13-NS25,10
BP3,EW14-NS26,10
BP3,EW15,36
BP3,EW16,16
BP3,EW17,24
BP3,EW18,40
BP3,EW19,19
BP3,EW2,2
BP3,EW20,35
BP3,EW21,40
BP3,EW22,39
BP3,EW23,89
BP3,EW24-NS1,333
BP3,EW25,9
BP3,EW26,49
BP3,EW27,65
BP3,EW28,24
BP3,EW29,36
BP3,EW3,1
BP3,EW30,5
BP3,EW31,3
BP3,EW32,4
BP3,EW33,3
BP3,EW4,2
BP3,EW5,4
BP3,EW6,1
BP3,EW7,1
BP3,EW8,3
BP3,EW9,3
BP3,NE1,9
BP3,NE10,0
BP3,NE11,0
BP3,NE12,2
BP3,NE13,0
BP3,NE14,1
BP3,NE15,0
BP3,NE16-STC,0
BP3,NE17-PTC,1
BP3,NE4,3
BP3,NE5,1
BP3,NE7,2
BP3,NE8,1
BP3,NE9,0
BP3,NS10,54
BP3,NS11,52
BP3,NS13,78
BP3,NS14,24
BP3,NS15,49
BP3,NS16,43
BP3,NS17,14
BP3,NS18,4
BP3,NS19,10
BP3,NS2,86
BP3,NS20,6
BP3,NS21,1
BP3,NS22,5
BP3,NS23,3
BP3,NS27,0
BP3,NS28,1
BP3,NS3,42
BP3,NS4,573
BP3,NS5,168
BP3,NS7,66
BP3,NS8,50
BP3,NS9,142
BP3,PE2,0
BP3,PE5,0
BP3,PE6,0
BP3,PE7,0
BP3,PW4,0
BP3,PW5,0
BP3,PW7,0
BP3,SE1,0
BP3,SW3,0
BP3,SW5,0
BP4,BP10,81
BP4,BP11,82
BP4,BP12,71
BP4,BP13,41
BP4,BP2,77
BP4,BP3,38
BP4,BP5,50
BP4,BP6,1259
BP4,BP7,52
BP4,BP8,76
BP4,BP9,61
BP4,CC1-NE6-NS24,2
BP4,CC10,1
BP4,CC11,1
BP4,CC12,0
BP4,CC14,0
BP4,CC16,0
BP4,CC17,0
BP4,CC19,0
BP4,CC2,0
BP4,CC20,0
BP4,CC21,3
BP4,CC23,3
BP4,CC24,6
BP4,CC25,0
BP4,CC26,1
BP4,CC27,2
BP4,CC28,2
BP4,CC3,0
BP4,CC4-DT15,0
BP4,CC5,0
BP4,CC6,0
BP4,CC7,0
BP4,CC8,0
BP4,CE1,1
BP4,CG1,0
BP4,CG2,1
BP4,DT1,1
BP4,DT10,0
BP4,DT11,2
BP4,DT13,1
BP4,DT17,0
BP4,DT18,0
BP4,DT2,0
BP4,DT20,0
BP4,DT21,0
BP4,DT23,0
BP4,DT24,0
BP4,DT25,0
BP4,DT27,0
BP4,DT28,0
BP4,DT29,0
BP4,DT3,0
BP4,DT30,0
BP4,DT31,0
BP4,DT32,1
BP4,DT33,1
BP4,DT5,1
BP4,DT6,0
BP4,DT7,0
BP4,DT8,0
BP4,EW1,2
BP4,EW10,0
BP4,EW11,2
BP4,EW12,3
BP4,EW13-NS25,3
BP4,EW14-NS26,3
BP4,EW15,13
BP4,EW16,7
BP4,EW17,41
BP4,EW18,30
BP4,EW19,16
BP4,EW2,2
BP4,EW20,35
BP4,EW21,20
BP4,EW22,16
BP4,EW23,86
BP4,EW24-NS1,251
BP4,EW25,4
BP4,EW26,27
BP4,EW27,72
BP4,EW28,30
BP4,EW29,12
BP4,EW3,2
BP4,EW30,1
BP4,EW31,2
BP4,EW32,2
BP4,EW33,1
BP4,EW4,1
BP4,EW5,3
BP4,EW6,1
BP4,EW7,2
BP4,EW8,3
BP4,EW9,1
BP4,NE1,6
BP4,NE10,0
BP4,NE11,0
BP4,NE12,3
BP4,NE13,0
BP4,NE14,1
BP4,NE15,1
BP4,NE16-STC,1
BP4,NE17-PTC,0
BP4,NE4,2
BP4,NE5,0
BP4,NE7,1
BP4,NE8,1
BP4,NE9,1
BP4,NS10,145
BP4,NS11,116
BP4,NS13,185
BP4,NS14,51
BP4,NS15,48
BP4,NS16,60
BP4,NS17,16
BP4,NS18,6
BP4,NS19,10
BP4,NS2,57
BP4,NS20,3
BP4,NS21,1
BP4,NS22,3
BP4,NS23,2
BP4,NS27,0
BP4,NS28,0
BP4,NS3,35
BP4,NS4,472
BP4,NS5,148
BP4,NS7,26
BP4,NS8,47
BP4,NS9,248
BP4,PE2,0
BP4,PE3,0
BP4,PE5,0
BP4,PE7,0
BP4,PW5,0
BP4,SE1,0
BP4,SE2,0
BP4,SE3,0
BP4,SE4,0
BP4,SW2,0
BP4,SW3,0
BP4,SW5,0
BP4,SW6,0
BP5,BP10,248
BP5,BP11,211
BP5,BP12,197
BP5,BP13,78
BP5,BP2,78
BP5,BP3,77
BP5,BP4,43
BP5,BP6,582
BP5,BP7,74
BP5,BP8,95
BP5,BP9,169
BP5,CC1-NE6-NS24,0
BP5,CC10,0
BP5,CC11,0
BP5,CC12,0
BP5,CC14,0
BP5,CC16,0
BP5,CC17,0
BP5,CC19,0
BP5,CC2,0
BP5,CC20,0
BP5,CC21,0
BP5,CC23,0
BP5,CC24,2
BP5,CC25,0
BP5,CC26,0
BP5,CC27,0
BP5,CC28,0
BP5,CC3,0
BP5,CC4-DT15,0
BP5,CC6,0
BP5,CC7,0
BP5,CC8,0
BP5,CE1,0
BP5,CG1,0
BP5,CG2,1
BP5,DT1,0
BP5,DT10,0
BP5,DT11,1
BP5,DT13,1
BP5,DT17,0
BP5,DT18,0
BP5,DT23,0
BP5,DT28,0
BP5,DT29,0
BP5,DT3,0
BP5,DT31,0
BP5,DT32,0
BP5,DT33,0
BP5,DT5,1
BP5,DT6,1
BP5,DT7,0
BP5,DT8,0
BP5,EW1,0
BP5,EW10,0
BP5,EW11,0
BP5,EW12,1
BP5,EW13-NS25,1
BP5,EW14-NS26,1
BP5,EW15,3
BP5,EW16,1
BP5,EW17,6
BP5,EW18,9
BP5,EW19,4
BP5,EW2,0
BP5,EW20,9
BP5,EW21,6
BP5,EW22,17
BP5,EW23,28
BP5,EW24-NS1,109
BP5,EW25,1
BP5,EW26,3
BP5,EW27,21
BP5,EW28,15
BP5,EW29,8
BP5,EW3,0
BP5,EW30,2
BP5,EW31,1
BP5,EW32,2
BP5,EW33,2
BP5,EW4,0
BP5,EW5,1
BP5,EW6,1
BP5,EW7,0
BP5,EW8,1
BP5,EW9,0
BP5,NE1,1
BP5,NE10,0
BP5,NE12,1
BP5,NE13,0
BP5,NE14,0
BP5,NE15,0
BP5,NE16-STC,0
BP5,NE17-PTC,0
BP5,NE4,1
BP5,NE5,0
BP5,NE7,0
BP5,NE8,0
BP5,NE9,0
BP5,NS10,22
BP5,NS11,18
BP5,NS13,22
BP5,NS14,6
BP5,NS15,18
BP5,NS16,8
BP5,NS17,2
BP5,NS18,0
BP5,NS19,2
BP5,NS2,19
BP5,NS20,2
BP5,NS21,0
BP5,NS22,1
BP5,NS23,0
BP5,NS28,0
BP5,NS3,14
BP5,NS4,194
BP5,NS5,48
BP5,NS7,14
BP5,NS8,10
BP5,NS9,34
BP5,PE3,0
BP5,PE4,0
BP5,PE6,0
BP6,BP10,1217
BP6,BP11,1230
BP6,BP12,1129
BP6,BP13,470
BP6,BP2,1114
BP6,BP3,1278
BP6,BP4,1062
BP6,BP5,506
BP6,BP7,352
BP6,BP8,548
BP6,BP9,884
BP6,CC1-NE6-NS24,0
BP6,CC10,0
BP6,CC11,0
BP6,CC14,0
BP6,CC16,0
BP6,CC17,0
BP6,CC19,0
BP6,CC2,0
BP6,CC21,0
BP6,CC23,0
BP6,CC24,1
BP6,CC25,0
BP6,CC26,0
BP6,CC27,0
BP6,CC28,0
BP6,CC3,0
BP6,CC4-DT15,0
BP6,CC5,0
BP6,CC6,0
BP6,CC8,0
BP6,CE1,1
BP6,CG1,0
BP6,CG2,0
BP6,DT1,0
BP6,DT10,0
BP6,DT11,0
BP6,DT17,0
BP6,DT18,0
BP6,DT22,0
BP6,DT23,0
BP6,DT27,0
BP6,DT3,0
BP6,DT30,0
BP6,DT32,0
BP6,DT33,0
BP6,DT5,0
BP6,DT6,0
BP6,DT8,0
BP6,EW1,0
BP6,EW10,0
BP6,EW11,0
BP6,EW12,1
BP6,EW13-NS25,1
BP6,EW14-NS26,1
BP6,EW15,1
BP6,EW16,1
BP6,EW17,6
BP6,EW18,7
BP6,EW19,5
BP6,EW2,0
BP6,EW20,8
BP6,EW21,2
BP6,EW22,16
BP6,EW23,59
BP6,EW24-NS1,378
BP6,EW25,7
BP6,EW26,25
BP6,EW27,73
BP6,EW28,36
BP6,EW29,22
BP6,EW3,0
BP6,EW30,3
BP6,EW31,2
BP6,EW32,3
BP6,EW33,2
BP6,EW4,0
BP6,EW5,1
BP6,EW6,0
BP6,EW7,0
BP6,EW8,0
BP6,EW9,1
BP6,NE1,1
BP6,NE10,0
BP6,NE12,1
BP6,NE13,0
BP6,NE14,0
BP6,NE15,0
BP6,NE16-STC,0
BP6,NE17-PTC,0
BP6,NE4,0
BP6,NE5,0
BP6,NE7,0
BP6,NE8,0
BP6,NE9,0
BP6,NS10,97
BP6,NS11,95
BP6,NS13,56
BP6,NS14,21
BP6,NS15,17
BP6,NS16,13
BP6,NS17,2
BP6,NS18,1
BP6,NS19,2
BP6,NS2,76
BP6,NS20,1
BP6,NS21,0
BP6,NS22,1
BP6,NS23,0
BP6,NS27,0
BP6,NS28,0
BP6,NS3,114
BP6,NS4,1471
BP6,NS5,325
BP6,NS7,48
BP6,NS8,41
BP6,NS9,146
BP6,PE5,0
BP6,PE7,0
BP6,PW5,0
BP7,BP10,179
BP7,BP11,91
BP7,BP12,54
BP7,BP13,13
BP7,BP2,42
BP7,BP3,49
BP7,BP4,67
BP7,BP5,33
BP7,BP6,431
BP7,BP8,63
BP7,BP9,201
BP7,CC1-NE6-NS24,0
BP7,CC10,0
BP7,CC11,0
BP7,CC12,0
BP7,CC14,0
BP7,CC16,0
BP7,CC19,0
BP7,CC2,0
BP7,CC21,0
BP7,CC23,0
BP7,CC24,1
BP7,CC26,0
BP7,CC27,0
BP7,CC3,0
BP7,CC4-DT15,0
BP7,CC6,0
BP7,CC7,0
BP7,CE1,0
BP7,CG2,0
BP7,DT1,0
BP7,DT10,0
BP7,DT11,1
BP7,DT13,0
BP7,DT17,0
BP7,DT18,0
BP7,DT2,0
BP7,DT21,0
BP7,DT23,0
BP7,DT28,0
BP7,DT32,0
BP7,DT34,0
BP7,DT5,0
BP7,DT6,0
BP7,DT7,0
BP7,DT8,0
BP7,EW1,0
BP7,EW10,0
BP7,EW11,0
BP7,EW12,1
BP7,EW13-NS25,0
BP7,EW14-NS26,0
BP7,EW15,1
BP7,EW16,1
BP7,EW17,5
BP7,EW18,5
BP7,EW19,3
BP7,EW2,0
BP7,EW20,3
BP7,EW21,3
BP7,EW22,15
BP7,EW23,18
BP7,EW24-NS1,165
BP7,EW25,1
BP7,EW26,9
BP7,EW27,30
BP7,EW28,15
BP7,EW29,14
BP7,EW3,0
BP7,EW30,2
BP7,EW31,1
BP7,EW32,3
BP7,EW33,1
BP7,EW4,0
BP7,EW5,0
BP7,EW6,0
BP7,EW7,0
BP7,EW8,0
BP7,EW9,0
BP7,NE1,0
BP7,NE10,0
BP7,NE12,0
BP7,NE14,0
BP7,NE16-STC,0
BP7,NE17-PTC,0
BP7,NE4,0
BP7,NE5,0
BP7,NE7,0
BP7,NE8,0
BP7,NS10,6
BP7,NS11,13
BP7,NS13,6
BP7,NS14,2
BP7,NS15,11
BP7,NS16,5
BP7,NS17,1
BP7,NS18,0
BP7,NS19,1
BP7,NS2,23
BP7,NS20,1
BP7,NS21,0
BP7,NS22,0
BP7,NS23,0
BP7,NS27,0
BP7,NS28,0
BP7,NS3,21
BP7,NS4,185
BP7,NS5,35
BP7,NS7,12
BP7,NS8,3
BP7,NS9,11
BP7,PW3,0
BP7,SE2,0
BP7,SW8,0
BP8,BP10,510
BP8,BP11,309
BP8,BP12,206
BP8,BP13,66
BP8,BP2,119
BP8,BP3,120
BP8,BP4,100
BP8,BP5,56
BP8,BP6,584
BP8,BP7,35
BP8,BP9,144
BP8,CC1-NE6-NS24,0
BP8,CC10,0
BP8,CC11,0
BP8,CC12,0
BP8,CC14,0
BP8,CC16,0
BP8,CC19,0
BP8,CC20,0
BP8,CC21,0
BP8,CC23,1
BP8,CC24,1
BP8,CC25,0
BP8,CC26,0
BP8,CC27,0
BP8,CC28,0
BP8,CC3,0
BP8,CC4-DT15,0
BP8,CC5,0
BP8,CC6,0
BP8,CC7,0
BP8,CE1,0
BP8,CG1,0
BP8,CG2,0
BP8,DT1,0
BP8,DT10,0
BP8,DT11,0
BP8,DT13,0
BP8,DT17,0
BP8,DT18,0
BP8,DT2,0
BP8,DT21,0
BP8,DT24,0
BP8,DT25,0
BP8,DT27,0
BP8,DT28,0
BP8,DT3,0
BP8,DT31,0
BP8,DT33,0
BP8,DT5,0
BP8,DT6,0
BP8,DT7,0
BP8,DT8,0
BP8,EW1,0
BP8,EW10,0
BP8,EW11,0
BP8,EW12,1
BP8,EW13-NS25,1
BP8,EW14-NS26,0
BP8,EW15,1
BP8,EW16,1
BP8,EW17,4
BP8,EW18,5
BP8,EW19,3
BP8,EW2,0
BP8,EW20,6
