DAY_TYPE,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,BP10,BP11,61.0
WEEKDAY,BP10,BP12,67.0
WEEKDAY,BP10,BP13,56.0
WEEKDAY,BP10,BP2,21.0
WEEKDAY,BP10,BP3,35.0
WEEKDAY,BP10,BP4,21.0
WEEKDAY,BP10,BP5,54.0
WEEKDAY,BP10,BP6,511.0
WEEKDAY,BP10,BP7,36.0
WEEKDAY,BP10,BP8,117.0
WEEKDAY,BP10,BP9,49.0
WEEKDAY,BP10,CC24,1.0
WEEKDAY,BP10,EW14-NS26,1.0
WEEKDAY,BP10,EW17,1.0
WEEKDAY,BP10,EW18,3.0
WEEKDAY,BP10,EW19,4.0
WEEKDAY,BP10,EW20,4.0
WEEKDAY,BP10,EW21,4.0
WEEKDAY,BP10,EW22,3.0
WEEKDAY,BP10,EW23,17.0
WEEKDAY,BP10,EW24-NS1,102.0
WEEKDAY,BP10,EW25,1.0
WEEKDAY,BP10,EW26,9.0
WEEKDAY,BP10,EW27,29.0
WEEKDAY,BP10,EW28,10.0
WEEKDAY,BP10,EW29,20.0
WEEKDAY,BP10,EW30,10.0
WEEKDAY,BP10,EW31,5.0
WEEKDAY,BP10,EW32,4.0
WEEKDAY,BP10,EW33,3.0
WEEKDAY,BP10,NS10,12.0
WEEKDAY,BP10,NS11,8.0
WEEKDAY,BP10,NS13,9.0
WEEKDAY,BP10,NS14,4.0
WEEKDAY,BP10,NS15,4.0
WEEKDAY,BP10,NS16,5.0
WEEKDAY,BP10,NS17,1.0
WEEKDAY,BP10,NS2,21.0
WEEKDAY,BP10,NS3,13.0
WEEKDAY,BP10,NS4,117.0
WEEKDAY,BP10,NS5,23.0
WEEKDAY,BP10,NS7,8.0
WEEKDAY,BP10,NS8,5.0
WEEKDAY,BP10,NS9,13.0
WEEKDAY,BP11,BP10,25.0
WEEKDAY,BP11,BP12,33.0
WEEKDAY,BP11,BP13,30.0
WEEKDAY,BP11,BP2,20.0
WEEKDAY,BP11,BP3,30.0
WEEKDAY,BP11,BP4,20.0
WEEKDAY,BP11,BP5,56.0
WEEKDAY,BP11,BP6,579.0
WEEKDAY,BP11,BP7,21.0
WEEKDAY,BP11,BP8,67.0
WEEKDAY,BP11,BP9,39.0
WEEKDAY,BP11,CC23,1.0
WEEKDAY,BP11,EW15,2.0
WEEKDAY,BP11,EW16,1.0
WEEKDAY,BP11,EW17,2.0
WEEKDAY,BP11,EW18,4.0
WEEKDAY,BP11,EW19,5.0
WEEKDAY,BP11,EW20,5.0
WEEKDAY,BP11,EW21,3.0
WEEKDAY,BP11,EW22,3.0
WEEKDAY,BP11,EW23,31.0
WEEKDAY,BP11,EW24-NS1,128.0
WEEKDAY,BP11,EW25,1.0
WEEKDAY,BP11,EW26,14.0
WEEKDAY,BP11,EW27,37.0
WEEKDAY,BP11,EW28,10.0
WEEKDAY,BP11,EW29,30.0
WEEKDAY,BP11,EW30,6.0
WEEKDAY,BP11,EW31,5.0
WEEKDAY,BP11,EW32,5.0
WEEKDAY,BP11,EW33,2.0
WEEKDAY,BP11,NS10,18.0
WEEKDAY,BP11,NS11,10.0
WEEKDAY,BP11,NS13,9.0
WEEKDAY,BP11,NS14,3.0
WEEKDAY,BP11,NS15,5.0
WEEKDAY,BP11,NS16,6.0
WEEKDAY,BP11,NS19,1.0
WEEKDAY,BP11,NS2,23.0
WEEKDAY,BP11,NS3,16.0
WEEKDAY,BP11,NS4,125.0
WEEKDAY,BP11,NS5,22.0
WEEKDAY,BP11,NS7,12.0
WEEKDAY,BP11,NS8,9.0
WEEKDAY,BP11,NS9,22.0
WEEKDAY,BP12,BP10,26.0
WEEKDAY,BP12,BP11,11.0
WEEKDAY,BP12,BP13,15.0
WEEKDAY,BP12,BP2,17.0
WEEKDAY,BP12,BP3,28.0
WEEKDAY,BP12,BP4,11.0
WEEKDAY,BP12,BP5,37.0
WEEKDAY,BP12,BP6,453.0
WEEKDAY,BP12,BP7,8.0
WEEKDAY,BP12,BP8,31.0
WEEKDAY,BP12,BP9,37.0
WEEKDAY,BP12,EW17,3.0
WEEKDAY,BP12,EW18,3.0
WEEKDAY,BP12,EW19,3.0
WEEKDAY,BP12,EW20,5.0
WEEKDAY,BP12,EW21,2.0
WEEKDAY,BP12,EW22,2.0
WEEKDAY,BP12,EW23,16.0
WEEKDAY,BP12,EW24-NS1,80.0
WEEKDAY,BP12,EW25,1.0
WEEKDAY,BP12,EW26,12.0
WEEKDAY,BP12,EW27,19.0
WEEKDAY,BP12,EW28,15.0
WEEKDAY,BP12,EW29,22.0
WEEKDAY,BP12,EW30,2.0
WEEKDAY,BP12,EW31,1.0
WEEKDAY,BP12,EW32,2.0
WEEKDAY,BP12,EW33,2.0
WEEKDAY,BP12,NS10,10.0
WEEKDAY,BP12,NS11,10.0
WEEKDAY,BP12,NS13,12.0
WEEKDAY,BP12,NS14,2.0
WEEKDAY,BP12,NS15,3.0
WEEKDAY,BP12,NS16,4.0
WEEKDAY,BP12,NS2,15.0
WEEKDAY,BP12,NS3,12.0
WEEKDAY,BP12,NS4,83.0
WEEKDAY,BP12,NS5,19.0
WEEKDAY,BP12,NS7,4.0
WEEKDAY,BP12,NS8,6.0
WEEKDAY,BP12,NS9,14.0
WEEKDAY,BP13,BP10,29.0
WEEKDAY,BP13,BP11,12.0
WEEKDAY,BP13,BP12,12.0
WEEKDAY,BP13,BP2,12.0
WEEKDAY,BP13,BP3,11.0
WEEKDAY,BP13,BP4,10.0
WEEKDAY,BP13,BP5,8.0
WEEKDAY,BP13,BP6,200.0
WEEKDAY,BP13,BP7,5.0
WEEKDAY,BP13,BP8,17.0
WEEKDAY,BP13,BP9,42.0
WEEKDAY,BP13,EW17,2.0
WEEKDAY,BP13,EW18,2.0
WEEKDAY,BP13,EW19,1.0
WEEKDAY,BP13,EW20,2.0
WEEKDAY,BP13,EW21,1.0
WEEKDAY,BP13,EW22,1.0
WEEKDAY,BP13,EW23,15.0
WEEKDAY,BP13,EW24-NS1,79.0
WEEKDAY,BP13,EW26,4.0
WEEKDAY,BP13,EW27,14.0
WEEKDAY,BP13,EW28,4.0
WEEKDAY,BP13,EW29,15.0
WEEKDAY,BP13,EW30,2.0
WEEKDAY,BP13,EW31,1.0
WEEKDAY,BP13,EW32,1.0
WEEKDAY,BP13,EW33,1.0
WEEKDAY,BP13,NS10,11.0
WEEKDAY,BP13,NS11,7.0
WEEKDAY,BP13,NS13,4.0
WEEKDAY,BP13,NS14,3.0
WEEKDAY,BP13,NS15,5.0
WEEKDAY,BP13,NS16,2.0
WEEKDAY,BP13,NS2,10.0
WEEKDAY,BP13,NS3,9.0
WEEKDAY,BP13,NS4,77.0
WEEKDAY,BP13,NS5,11.0
WEEKDAY,BP13,NS7,3.0
WEEKDAY,BP13,NS8,3.0
WEEKDAY,BP13,NS9,12.0
WEEKDAY,BP2,BP10,24.0
WEEKDAY,BP2,BP11,18.0
WEEKDAY,BP2,BP12,14.0
WEEKDAY,BP2,BP13,5.0
WEEKDAY,BP2,BP3,23.0
WEEKDAY,BP2,BP4,20.0
WEEKDAY,BP2,BP5,36.0
WEEKDAY,BP2,BP6,402.0
WEEKDAY,BP2,BP7,14.0
WEEKDAY,BP2,BP8,39.0
WEEKDAY,BP2,BP9,29.0
WEEKDAY,BP2,CC11,1.0
WEEKDAY,BP2,CC21,1.0
WEEKDAY,BP2,CC23,5.0
WEEKDAY,BP2,CC24,9.0
WEEKDAY,BP2,CC25,3.0
WEEKDAY,BP2,CC26,2.0
WEEKDAY,BP2,CC27,2.0
WEEKDAY,BP2,CG2,1.0
WEEKDAY,BP2,DT27,1.0
