ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
BP10,PE5,0
BP10,PE6,0
BP10,SE2,0
BP10,SW8,0
BP11,BP10,128
BP11,BP12,71
BP11,BP13,87
BP11,BP2,59
BP11,BP3,78
BP11,BP4,62
BP11,BP5,147
BP11,BP6,1614
BP11,BP7,91
BP11,BP8,276
BP11,BP9,212
BP11,CC1-NE6-NS24,0
BP11,CC10,0
BP11,CC11,0
BP11,CC12,0
BP11,CC14,0
BP11,CC16,0
BP11,CC19,0
BP11,CC2,0
BP11,CC20,0
BP11,CC21,0
BP11,CC23,1
BP11,CC24,3
BP11,CC25,0
BP11,CC26,0
BP11,CC27,0
BP11,CC28,0
BP11,CC3,0
BP11,CC4-DT15,1
BP11,CC5,0
BP11,CC6,0
BP11,CC7,0
BP11,CC8,0
BP11,CE1,1
BP11,CG1,0
BP11,CG2,1
BP11,DT1,0
BP11,DT10,0
BP11,DT11,1
BP11,DT13,1
BP11,DT17,0
BP11,DT18,1
BP11,DT2,0
BP11,DT20,0
BP11,DT24,0
BP11,DT25,0
BP11,DT27,0
BP11,DT28,0
BP11,DT3,0
BP11,DT30,0
BP11,DT33,0
BP11,DT34,0
BP11,DT5,1
BP11,DT6,1
BP11,DT7,1
BP11,DT8,1
BP11,EW1,0
BP11,EW10,0
BP11,EW11,1
BP11,EW12,1
BP11,EW13-NS25,1
BP11,EW14-NS26,1
BP11,EW15,4
BP11,EW16,1
BP11,EW17,7
BP11,EW18,10
BP11,EW19,11
BP11,EW2,0
BP11,EW20,13
BP11,EW21,7
BP11,EW22,11
BP11,EW23,57
BP11,EW24-NS1,298
BP11,EW25,3
BP11,EW26,26
BP11,EW27,68
BP11,EW28,33
BP11,EW29,36
BP11,EW3,0
BP11,EW30,6
BP11,EW31,4
BP11,EW32,6
BP11,EW33,2
BP11,EW4,0
BP11,EW5,1
BP11,EW6,0
BP11,EW7,0
BP11,EW8,1
BP11,EW9,1
BP11,NE1,2
BP11,NE10,0
BP11,NE12,0
BP11,NE13,0
BP11,NE14,0
BP11,NE16-STC,0
BP11,NE17-PTC,0
BP11,NE4,0
BP11,NE5,0
BP11,NE7,1
BP11,NE8,1
BP11,NE9,0
BP11,NS10,25
BP11,NS11,23
BP11,NS13,24
BP11,NS14,10
BP11,NS15,22
BP11,NS16,13
BP11,NS17,2
BP11,NS18,0
BP11,NS19,2
BP11,NS2,55
BP11,NS20,1
BP11,NS21,0
BP11,NS22,0
BP11,NS23,0
BP11,NS27,0
BP11,NS28,0
BP11,NS3,40
BP11,NS4,326
BP11,NS5,62
BP11,NS7,35
BP11,NS8,13
BP11,NS9,48
BP11,PE5,0
BP11,SE1,0
BP11,SE4,0
BP11,SW5,0
BP11,SW6,0
BP12,BP10,138
BP12,BP11,64
BP12,BP13,47
BP12,BP2,67
BP12,BP3,82
BP12,BP4,44
BP12,BP5,103
BP12,BP6,1509
BP12,BP7,40
BP12,BP8,155
BP12,BP9,179
BP12,CC1-NE6-NS24,0
BP12,CC10,0
BP12,CC11,1
BP12,CC14,0
BP12,CC16,0
BP12,CC17,0
BP12,CC19,0
BP12,CC2,0
BP12,CC20,0
BP12,CC21,0
BP12,CC23,1
BP12,CC24,1
BP12,CC25,0
BP12,CC26,0
BP12,CC27,0
BP12,CC28,0
BP12,CC3,0
BP12,CC4-DT15,0
BP12,CC5,0
BP12,CC6,0
BP12,CC7,0
BP12,CE1,0
BP12,CG1,0
BP12,CG2,0
BP12,DT1,0
BP12,DT10,1
BP12,DT11,1
BP12,DT13,0
BP12,DT17,0
BP12,DT18,0
BP12,DT2,0
BP12,DT20,0
BP12,DT21,0
BP12,DT25,0
BP12,DT27,0
BP12,DT28,0
BP12,DT29,0
BP12,DT3,0
BP12,DT32,0
BP12,DT33,0
BP12,DT34,0
BP12,DT5,1
BP12,DT6,1
BP12,DT7,1
BP12,DT8,1
BP12,EW1,0
BP12,EW10,0
BP12,EW11,0
BP12,EW12,1
BP12,EW13-NS25,1
BP12,EW14-NS26,2
BP12,EW15,1
BP12,EW16,1
BP12,EW17,8
BP12,EW18,10
BP12,EW19,6
BP12,EW2,0
BP12,EW20,8
BP12,EW21,7
BP12,EW22,13
BP12,EW23,39
BP12,EW24-NS1,214
BP12,EW25,3
BP12,EW26,20
BP12,EW27,41
BP12,EW28,36
BP12,EW29,33
BP12,EW3,0
BP12,EW30,5
BP12,EW31,2
BP12,EW32,2
BP12,EW33,2
BP12,EW4,0
BP12,EW5,0
BP12,EW7,0
BP12,EW8,1
BP12,EW9,0
BP12,NE1,1
BP12,NE10,0
BP12,NE11,0
BP12,NE12,0
BP12,NE14,0
BP12,NE15,0
BP12,NE16-STC,0
BP12,NE4,1
BP12,NE5,0
BP12,NE7,0
BP12,NE8,0
BP12,NE9,0
BP12,NS10,21
BP12,NS11,34
BP12,NS13,23
BP12,NS14,8
BP12,NS15,17
BP12,NS16,12
BP12,NS17,2
BP12,NS18,1
BP12,NS19,2
BP12,NS2,38
BP12,NS20,1
BP12,NS21,0
BP12,NS22,0
BP12,NS23,0
BP12,NS27,0
BP12,NS28,0
BP12,NS3,32
BP12,NS4,242
BP12,NS5,48
BP12,NS7,25
BP12,NS8,20
BP12,NS9,45
BP12,PE2,0
BP12,PW3,0
BP12,PW5,0
BP12,SE5,0
BP13,BP10,117
BP13,BP11,90
BP13,BP12,54
BP13,BP2,46
BP13,BP3,47
BP13,BP4,39
BP13,BP5,30
BP13,BP6,562
BP13,BP7,13
BP13,BP8,53
BP13,BP9,150
BP13,CC1-NE6-NS24,0
BP13,CC10,0
BP13,CC11,0
BP13,CC12,0
BP13,CC14,0
BP13,CC16,0
BP13,CC19,0
BP13,CC2,0
BP13,CC20,0
BP13,CC21,0
BP13,CC23,0
BP13,CC24,1
BP13,CC25,0
BP13,CC26,0
BP13,CC27,0
BP13,CC28,0
BP13,CC3,0
BP13,CC4-DT15,0
BP13,CC6,0
BP13,CC7,0
BP13,CC8,0
BP13,CE1,0
BP13,CG1,0
BP13,CG2,0
BP13,DT1,0
BP13,DT10,0
BP13,DT11,1
BP13,DT13,0
BP13,DT17,0
BP13,DT18,0
BP13,DT2,0
BP13,DT22,0
BP13,DT28,0
BP13,DT29,0
BP13,DT3,0
BP13,DT33,0
BP13,DT5,0
BP13,DT6,0
BP13,DT7,0
BP13,DT8,0
BP13,EW1,0
BP13,EW10,0
BP13,EW11,0
BP13,EW12,1
BP13,EW13-NS25,2
BP13,EW14-NS26,1
BP13,EW15,1
BP13,EW16,2
BP13,EW17,6
BP13,EW18,5
BP13,EW19,5
BP13,EW2,0
BP13,EW20,5
BP13,EW21,3
BP13,EW22,10
BP13,EW23,31
BP13,EW24-NS1,194
BP13,EW25,1
BP13,EW26,8
BP13,EW27,32
BP13,EW28,13
BP13,EW29,19
BP13,EW3,0
BP13,EW30,1
BP13,EW31,3
BP13,EW32,4
BP13,EW33,1
BP13,EW4,0
BP13,EW5,0
BP13,EW6,0
BP13,EW7,0
BP13,EW8,1
BP13,EW9,1
BP13,NE1,1
BP13,NE10,0
BP13,NE12,0
BP13,NE13,0
BP13,NE14,0
BP13,NE16-STC,0
BP13,NE17-PTC,0
BP13,NE4,0
BP13,NE5,0
BP13,NE7,0
BP13,NE8,0
BP13,NE9,0
BP13,NS10,17
BP13,NS11,21
BP13,NS13,16
BP13,NS14,7
BP13,NS15,13
BP13,NS16,7
BP13,NS17,1
BP13,NS18,1
BP13,NS19,1
BP13,NS2,24
BP13,NS20,0
BP13,NS21,0
BP13,NS22,0
BP13,NS23,0
BP13,NS28,0
BP13,NS3,27
BP13,NS4,189
BP13,NS5,32
BP13,NS7,10
BP13,NS8,5
BP13,NS9,27
BP13,PE1,0
BP13,PE7,0
BP13,SE2,0
BP13,SW2,0
BP13,SW3,0
BP13,SW7,0
BP13,SW8,0
BP14,NS4,0
BP2,BP10,51
BP2,BP11,49
BP2,BP12,62
BP2,BP13,39
BP2,BP3,46
BP2,BP4,56
BP2,BP5,86
BP2,BP6,1410
BP2,BP7,38
BP2,BP8,107
BP2,BP9,84
BP2,CC1-NE6-NS24,2
BP2,CC10,1
BP2,CC11,3
BP2,CC12,1
BP2,CC14,1
BP2,CC16,1
BP2,CC17,1
BP2,CC19,1
BP2,CC2,1
BP2,CC20,0
BP2,CC21,3
BP2,CC23,14
BP2,CC24,26
BP2,CC25,3
BP2,CC26,5
BP2,CC27,6
BP2,CC28,1
BP2,CC3,1
BP2,CC4-DT15,3
BP2,CC5,1
BP2,CC6,0
BP2,CC7,0
BP2,CC8,0
BP2,CE1,2
BP2,CG1,2
BP2,CG2,6
BP2,DT1,0
BP2,DT10,0
BP2,DT11,6
BP2,DT13,2
BP2,DT17,3
BP2,DT18,2
BP2,DT2,0
BP2,DT20,0
BP2,DT22,0
BP2,DT23,0
BP2,DT24,0
BP2,DT25,0
BP2,DT27,2
BP2,DT28,0
BP2,DT29,0
BP2,DT3,0
BP2,DT31,0
BP2,DT32,0
BP2,DT33,0
BP2,DT34,0
BP2,DT5,2
BP2,DT6,1
BP2,DT7,1
BP2,DT8,1
BP2,EW1,2
BP2,EW10,2
BP2,EW11,4
BP2,EW12,6
BP2,EW13-NS25,11
BP2,EW14-NS26,22
BP2,EW15,36
BP2,EW16,19
BP2,EW17,18
BP2,EW18,19
BP2,EW19,15
BP2,EW2,3
BP2,EW20,27
BP2,EW21,34
BP2,EW22,28
BP2,EW23,77
BP2,EW24-NS1,246
BP2,EW25,6
BP2,EW26,24
BP2,EW27,38
BP2,EW28,19
BP2,EW29,33
BP2,EW3,2
BP2,EW30,4
BP2,EW31,6
BP2,EW32,8
BP2,EW33,4
BP2,EW4,3
BP2,EW5,4
BP2,EW6,1
BP2,EW7,3
BP2,EW8,6
BP2,EW9,3
BP2,NE1,18
BP2,NE10,0
BP2,NE12,2
BP2,NE13,0
BP2,NE14,0
BP2,NE15,0
BP2,NE16-STC,0
BP2,NE17-PTC,0
BP2,NE4,4
BP2,NE5,2
BP2,NE7,3
BP2,NE8,2
BP2,NE9,1
BP2,NS10,41
BP2,NS11,33
BP2,NS13,49
BP2,NS14,14
BP2,NS15,29
BP2,NS16,30
BP2,NS17,13
BP2,NS18,4
BP2,NS19,10
BP2,NS2,72
BP2,NS20,5
BP2,NS21,1
BP2,NS22,4
BP2,NS23,3
BP2,NS27,0
BP2,NS28,1
BP2,NS3,33
BP2,NS4,304
BP2,NS5,110
BP2,NS7,48
BP2,NS8,29
BP2,NS9,66
BP2,PE3,0
BP2,PE7,0
BP2,PW3,0
BP2,PW5,0
BP2,SW1,0
BP2,SW4,0
BP2,SW5,0
BP2,SW6,0
BP3,BP10,78
BP3,BP11,73
BP3,BP12,92
BP3,BP13,41
BP3,BP2,46
BP3,BP4,20
BP3,BP5,101
BP3,BP6,1566
BP3,BP7,38
BP3,BP8,104
BP3,BP9,68
BP3,CC1-NE6-NS24,2
BP3,CC10,1
BP3,CC11,3
BP3,CC12,0
BP3,CC14,0
BP3,CC16,1
BP3,CC17,0
BP3,CC19,0
BP3,CC2,0
BP3,CC20,0
BP3,CC21,2
BP3,CC23,20
BP3,CC24,27
BP3,CC25,3
BP3,CC26,7
BP3,CC27,8
BP3,CC28,0
BP3,CC3,0
BP3,CC4-DT15,1
BP3,CC5,0
BP3,CC6,0
BP3,CC7,0
BP3,CC8,0
BP3,CE1,1
BP3,CG1,1
BP3,CG2,3
BP3,DT1,0
BP3,DT10,0
BP3,DT11,3
BP3,DT13,1
BP3,DT17,0
BP3,DT18,0
BP3,DT2,0
BP3,DT20,0
BP3,DT21,0
BP3,DT22,0
BP3,DT23,0
BP3,DT24,0
BP3,DT25,0
BP3,DT27,0
BP3,DT28,0
BP3,DT29,1
BP3,DT3,0
BP3,DT30,0
BP3,DT31,0
BP3,DT32,0
BP3,DT5,1
BP3,DT6,0
BP3,DT7,1
BP3,DT8,1
BP3,EW1,2
BP3,EW10,2
BP3,EW11,2
BP3,EW12,5
BP3,EW13-NS25,14
BP3,EW14-NS26,16
BP3,EW15,38
BP3,EW16,18
BP3,EW17,21
BP3,EW18,43
BP3,EW19,21
BP3,EW2,2
BP3,EW20,32
BP3,EW21,41
BP3,EW22,27
BP3,EW23,92
BP3,EW24-NS1,364
BP3,EW25,9
BP3,EW26,50
BP3,EW27,70
BP3,EW28,27
BP3,EW29,37
BP3,EW3,1
BP3,EW30,6
BP3,EW31,5
BP3,EW32,6
BP3,EW33,3
BP3,EW4,1
BP3,EW5,3
BP3,EW6,1
BP3,EW7,1
BP3,EW8,5
BP3,EW9,2
BP3,NE1,13
BP3,NE10,0
BP3,NE11,0
BP3,NE12,2
BP3,NE13,1
BP3,NE14,0
BP3,NE15,0
BP3,NE16-STC,0
BP3,NE17-PTC,1
BP3,NE4,3
BP3,NE5,1
BP3,NE7,1
BP3,NE8,1
BP3,NE9,0
BP3,NS10,50
BP3,NS11,50
BP3,NS13,74
BP3,NS14,19
BP3,NS15,41
BP3,NS16,40
BP3,NS17,15
BP3,NS18,4
BP3,NS19,9
BP3,NS2,89
BP3,NS20,5
BP3,NS21,0
BP3,NS22,5
BP3,NS23,3
BP3,NS27,0
BP3,NS28,1
BP3,NS3,40
BP3,NS4,514
BP3,NS5,158
BP3,NS7,68
BP3,NS8,55
BP3,NS9,125
BP3,PE1,0
BP3,PE2,0
BP3,PE3,0
BP3,PE6,0
BP3,PW5,0
BP3,SE2,0
BP3,SE5,0
BP3,SW1,0
BP3,SW2,0
BP3,SW3,0
BP3,SW8,0
BP4,BP10,53
BP4,BP11,56
BP4,BP12,42
BP4,BP13,32
BP4,BP2,56
BP4,BP3,29
BP4,BP5,41
BP4,BP6,937
BP4,BP7,32
BP4,BP8,56
BP4,BP9,43
BP4,CC1-NE6-NS24,1
BP4,CC10,0
BP4,CC11,0
BP4,CC12,0
BP4,CC14,1
BP4,CC16,0
BP4,CC17,0
BP4,CC19,0
BP4,CC2,0
BP4,CC20,0
BP4,CC21,2
BP4,CC23,1
BP4,CC24,6
BP4,CC25,1
BP4,CC26,0
BP4,CC27,0
BP4,CC28,1
BP4,CC3,0
BP4,CC4-DT15,0
BP4,CC5,0
BP4,CC6,1
BP4,CC7,0
BP4,CE1,1
BP4,CG1,0
BP4,CG2,1
BP4,DT1,0
BP4,DT10,0
BP4,DT11,1
BP4,DT13,0
BP4,DT17,0
BP4,DT18,0
BP4,DT2,0
BP4,DT20,0
BP4,DT21,0
BP4,DT23,0
BP4,DT27,0
BP4,DT29,0
BP4,DT30,0
BP4,DT31,0
BP4,DT32,0
BP4,DT33,0
BP4,DT5,0
BP4,DT6,0
BP4,DT7,0
BP4,DT8,0
BP4,EW1,1
BP4,EW10,0
BP4,EW11,2
BP4,EW12,3
BP4,EW13-NS25,3
BP4,EW14-NS26,3
BP4,EW15,9
BP4,EW16,3
BP4,EW17,19
BP4,EW18,16
BP4,EW19,11
BP4,EW2,1
BP4,EW20,18
BP4,EW21,12
BP4,EW22,11
BP4,EW23,47
BP4,EW24-NS1,177
BP4,EW25,2
BP4,EW26,17
BP4,EW27,45
BP4,EW28,14
BP4,EW29,15
BP4,EW3,1
BP4,EW30,1
BP4,EW31,2
BP4,EW32,3
BP4,EW33,1
BP4,EW4,1
BP4,EW5,1
BP4,EW6,0
BP4,EW7,1
BP4,EW8,2
BP4,EW9,1
BP4,NE1,4
BP4,NE10,0
BP4,NE12,2
BP4,NE13,0
BP4,NE14,0
BP4,NE15,1
BP4,NE16-STC,0
BP4,NE17-PTC,0
BP4,NE4,1
BP4,NE5,0
BP4,NE7,1
BP4,NE8,0
BP4,NE9,0
BP4,NS10,63
BP4,NS11,60
BP4,NS13,79
BP4,NS14,26
BP4,NS15,25
BP4,NS16,32
BP4,NS17,7
BP4,NS18,2
BP4,NS19,6
BP4,NS2,41
BP4,NS20,1
BP4,NS21,0
BP4,NS22,2
BP4,NS23,1
BP4,NS27,0
BP4,NS28,0
BP4,NS3,25
BP4,NS4,285
BP4,NS5,82
BP4,NS7,26
BP4,NS8,31
BP4,NS9,121
BP4,PE5,0
BP4,PE6,0
BP4,PW5,0
BP4,SE4,0
BP4,SW3,0
BP4,SW5,0
BP5,BP10,236
BP5,BP11,203
BP5,BP12,168
BP5,BP13,74
BP5,BP2,60
BP5,BP3,73
BP5,BP4,30
BP5,BP6,562
BP5,BP7,77
BP5,BP8,88
BP5,BP9,164
BP5,CC1-NE6-NS24,0
BP5,CC10,0
BP5,CC11,0
BP5,CC12,0
BP5,CC14,0
BP5,CC16,0
BP5,CC19,0
BP5,CC2,0
BP5,CC21,1
BP5,CC23,0
BP5,CC24,2
BP5,CC25,0
BP5,CC26,0
BP5,CC27,0
BP5,CC28,0
BP5,CC3,0
BP5,CC4-DT15,0
BP5,CC5,0
BP5,CC6,0
BP5,CC7,0
BP5,CC8,0
BP5,CE1,0
BP5,CG1,0
BP5,CG2,1
BP5,DT10,0
BP5,DT11,1
BP5,DT13,0
BP5,DT17,0
BP5,DT18,0
BP5,DT2,0
BP5,DT20,0
BP5,DT21,0
BP5,DT27,0
BP5,DT29,0
BP5,DT3,0
BP5,DT31,0
BP5,DT32,0
BP5,DT33,0
BP5,DT34,0
BP5,DT5,1
BP5,DT6,1
BP5,DT7,0
BP5,DT8,0
BP5,EW1,0
BP5,EW10,0
BP5,EW11,1
BP5,EW12,1
BP5,EW13-NS25,1
BP5,EW14-NS26,0
BP5,EW15,3
BP5,EW16,1
BP5,EW17,9
BP5,EW18,9
BP5,EW19,6
BP5,EW2,0
BP5,EW20,7
BP5,EW21,7
BP5,EW22,6
BP5,EW23,27
BP5,EW24-NS1,120
BP5,EW25,1
BP5,EW26,6
BP5,EW27,19
BP5,EW28,13
BP5,EW29,14
BP5,EW3,0
BP5,EW30,2
BP5,EW31,1
BP5,EW32,3
BP5,EW33,8
BP5,EW4,0
BP5,EW5,0
BP5,EW6,0
BP5,EW7,0
BP5,EW8,0
BP5,EW9,1
BP5,NE1,1
BP5,NE10,0
BP5,NE11,0
BP5,NE12,0
BP5,NE14,0
BP5,NE15,0
BP5,NE17-PTC,0
BP5,NE4,1
BP5,NE5,0
BP5,NE7,0
BP5,NE8,0
BP5,NE9,0
BP5,NS10,18
BP5,NS11,15
BP5,NS13,22
BP5,NS14,8
BP5,NS15,12
BP5,NS16,12
BP5,NS17,2
BP5,NS18,0
BP5,NS19,2
BP5,NS2,20
BP5,NS20,1
BP5,NS21,0
BP5,NS22,0
BP5,NS23,0
BP5,NS27,0
BP5,NS28,0
BP5,NS3,14
BP5,NS4,185
BP5,NS5,44
BP5,NS7,20
BP5,NS8,9
BP5,NS9,32
BP5,PE6,0
BP5,SW2,0
BP5,SW3,0
BP6,BP10,1207
BP6,BP11,1187
BP6,BP12,1049
BP6,BP13,442
BP6,BP2,1061
BP6,BP3,1271
BP6,BP4,813
BP6,BP5,495
BP6,BP7,359
BP6,BP8,519
BP6,BP9,847
BP6,CC1-NE6-NS24,0
BP6,CC10,0
BP6,CC11,0
BP6,CC14,0
BP6,CC16,0
BP6,CC17,0
BP6,CC19,0
BP6,CC2,0
BP6,CC20,0
BP6,CC21,0
BP6,CC23,0
BP6,CC24,1
BP6,CC25,0
BP6,CC26,0
BP6,CC28,0
BP6,CC4-DT15,0
BP6,CC5,0
BP6,CC6,0
BP6,CC7,0
BP6,CC8,0
BP6,CE1,0
BP6,CG1,0
BP6,CG2,0
BP6,DT1,0
BP6,DT10,0
BP6,DT11,0
BP6,DT13,0
BP6,DT17,0
BP6,DT18,0
BP6,DT22,0
BP6,DT23,0
BP6,DT25,0
BP6,DT27,0
BP6,DT28,0
BP6,DT29,0
BP6,DT3,0
BP6,DT5,0
BP6,DT6,0
BP6,DT7,0
BP6,DT8,0
BP6,EW1,0
BP6,EW10,0
BP6,EW11,0
BP6,EW12,1
BP6,EW13-NS25,1
BP6,EW14-NS26,0
BP6,EW15,2
BP6,EW16,1
BP6,EW17,7
BP6,EW18,7
BP6,EW19,7
BP6,EW2,0
BP6,EW20,9
BP6,EW21,3
BP6,EW22,12
BP6,EW23,55
BP6,EW24-NS1,383
BP6,EW25,6
BP6,EW26,28
BP6,EW27,75
BP6,EW28,34
BP6,EW29,25
BP6,EW3,0
BP6,EW30,4
BP6,EW31,5
BP6,EW32,3
BP6,EW33,4
BP6,EW4,0
BP6,EW5,0
BP6,EW6,0
BP6,EW7,0
BP6,EW8,0
BP6,EW9,1
BP6,NE1,1
BP6,NE12,0
BP6,NE13,0
BP6,NE14,0
BP6,NE16-STC,0
BP6,NE17-PTC,0
BP6,NE4,1
BP6,NE5,0
BP6,NE7,0
BP6,NE8,0
BP6,NE9,0
BP6,NS10,93
BP6,NS11,85
BP6,NS13,59
BP6,NS14,20
BP6,NS15,16
BP6,NS16,12
BP6,NS17,2
BP6,NS18,1
BP6,NS19,1
BP6,NS2,75
BP6,NS20,0
BP6,NS21,0
BP6,NS22,1
BP6,NS23,1
BP6,NS28,0
BP6,NS3,114
BP6,NS4,1352
BP6,NS5,296
BP6,NS7,57
BP6,NS8,41
BP6,NS9,132
BP6,PE3,0
BP6,PE7,0
BP6,PW5,0
BP6,SE2,0
BP6,SW1,0
BP7,BP10,172
BP7,BP11,82
BP7,BP12,41
BP7,BP13,12
BP7,BP2,39
BP7,BP3,42
BP7,BP4,32
BP7,BP5,31
BP7,BP6,436
BP7,BP8,61
BP7,BP9,173
BP7,CC1-NE6-NS24,0
BP7,CC10,0
BP7,CC11,0
BP7,CC12,1
BP7,CC14,0
BP7,CC16,0
BP7,CC19,0
BP7,CC20,0
BP7,CC21,0
BP7,CC23,0
BP7,CC24,1
BP7,CC25,0
BP7,CC26,0
BP7,CC27,0
BP7,CC28,0
BP7,CC3,0
BP7,CC4-DT15,0
BP7,CC5,0
BP7,CC6,0
BP7,CC7,0
BP7,CE1,0
BP7,CG1,0
BP7,CG2,0
BP7,DT1,0
BP7,DT10,0
BP7,DT11,0
BP7,DT13,0
BP7,DT18,0
BP7,DT20,0
BP7,DT22,0
BP7,DT28,0
BP7,DT30,0
BP7,DT33,0
BP7,DT5,0
BP7,DT7,0
BP7,DT8,0
BP7,EW1,0
BP7,EW10,0
BP7,EW11,0
BP7,EW12,0
BP7,EW13-NS25,1
BP7,EW14-NS26,0
BP7,EW15,1
BP7,EW16,0
BP7,EW17,4
BP7,EW18,4
BP7,EW19,5
BP7,EW2,0
BP7,EW20,5
BP7,EW21,3
BP7,EW22,8
BP7,EW23,18
BP7,EW24-NS1,181
BP7,EW25,2
BP7,EW26,10
BP7,EW27,36
BP7,EW28,14
BP7,EW29,15
BP7,EW3,0
BP7,EW30,4
BP7,EW31,2
BP7,EW32,2
BP7,EW33,0
BP7,EW4,0
BP7,EW5,0
BP7,EW6,0
BP7,EW7,0
BP7,EW8,0
BP7,EW9,1
BP7,NE1,1
BP7,NE12,0
BP7,NE15,0
BP7,NE16-STC,0
BP7,NE17-PTC,0
BP7,NE4,0
BP7,NE5,0
BP7,NE7,0
BP7,NE8,0
BP7,NE9,0
BP7,NS10,6
BP7,NS11,10
BP7,NS13,7
BP7,NS14,1
BP7,NS15,7
BP7,NS16,5
BP7,NS17,1
BP7,NS18,0
BP7,NS19,0
BP7,NS2,20
BP7,NS20,1
BP7,NS21,0
BP7,NS22,0
BP7,NS23,0
BP7,NS3,20
BP7,NS4,174
BP7,NS5,34
BP7,NS7,12
BP7,NS8,3
BP7,NS9,12
BP7,PE3,0
BP7,PE5,0
BP7,SW5,0
BP8,BP10,478
BP8,BP11,276
BP8,BP12,185
BP8,BP13,56
BP8,BP2,113
BP8,BP3,116
BP8,BP4,66
BP8,BP5,53
BP8,BP6,563
BP8,BP7,35
BP8,BP9,139
BP8,CC1-NE6-NS24,0
BP8,CC11,0
BP8,CC12,0
BP8,CC14,0
BP8,CC16,0
BP8,CC19,0
BP8,CC20,0
BP8,CC21,0
BP8,CC23,0
BP8,CC24,0
BP8,CC25,0
BP8,CC26,0
BP8,CC27,0
BP8,CC28,0
BP8,CC3,0
BP8,CC4-DT15,0
BP8,CC5,0
BP8,CE1,1
BP8,CG1,0
BP8,CG2,0
BP8,DT1,0
BP8,DT11,0
BP8,DT13,0
BP8,DT17,0
BP8,DT18,0
BP8,DT27,0
BP8,DT3,0
BP8,DT30,0
BP8,DT33,0
BP8,DT5,0
BP8,DT8,0
BP8,EW1,0
BP8,EW10,0
BP8,EW11,0
BP8,EW12,1
BP8,EW13-NS25,0
BP8,EW14-NS26,0
BP8,EW15,1
BP8,EW16,1
BP8,EW17,4
BP8,EW18,6
BP8,EW19,2
BP8,EW2,0
BP8,EW20,5
BP8,EW21,4
BP8,EW22,6
BP8,EW23,11
BP8,EW24-NS1,210
BP8,EW25,3
BP8,EW26,17
BP8,EW27,49
BP8,EW28,21
BP8,EW29,26
BP8,EW3,0
BP8,EW30,2
BP8,EW31,3
BP8,EW32,3
BP8,EW33,2
BP8,EW5,0
BP8,EW6,0
BP8,EW7,0
BP8,EW8,0
BP8,EW9,0
BP8,NE1,1
BP8,NE12,0
BP8,NE13,0
BP8,NE14,0
BP8,NE15,0
BP8,NE17-PTC,0
BP8,NE4,0
BP8,NE5,0
BP8,NE7,0
BP8,NE8,0
BP8,NE9,0
BP8,NS10,4
BP8,NS11,6
